time_s,time_us,time_steady,seconds_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian
315966617,302900,1816395,1816.395,-24.6000003814697,20231,11732.8212890625,217,13,1,1980-01-06T03:30:17
315966618,302900,1817395,1817.395,-24.7099990844727,20198,11743.212890625,227,13,1,1980-01-06T03:30:18
315966619,302900,1818395,1818.395,-24.7399997711182,20171,11751.7255859375,240,13,1,1980-01-06T03:30:19
315966620,302900,1819395,1819.395,-24.7299995422363,20153,11757.4091796875,250,13,1,1980-01-06T03:30:20
315966621,302900,1820395,1820.395,-24.7099990844727,20134,11763.4130859375,4,13,1,1980-01-06T03:30:21
315966622,302900,1821395,1821.395,-24.6900005340576,20110,11771.00390625,16,13,1,1980-01-06T03:30:22
315966623,302900,1822395,1822.395,-24.7199993133545,20082,11779.8720703125,26,13,1,1980-01-06T03:30:23
315966624,302900,1823395,1823.395,-24.6599998474121,20079,11780.8232421875,37,13,1,1980-01-06T03:30:24
315966625,302900,1824395,1824.395,-24.6599998474121,20046,11791.29296875,49,13,1,1980-01-06T03:30:25
315966626,302900,1825395,1825.395,-24.6800003051758,20030,11796.376953125,59,13,1,1980-01-06T03:30:26
315966627,302900,1826395,1826.395,-24.6399993896484,20022,11798.91796875,69,13,1,1980-01-06T03:30:27
315966628,302900,1827395,1827.395,-24.6299991607666,19993,11808.1455078125,81,13,1,1980-01-06T03:30:28
315966629,302900,1828395,1828.395,-24.6700000762939,19960,11818.66015625,92,13,1,1980-01-06T03:30:29
315966630,302900,1829395,1829.395,-24.6900005340576,19924,11830.1494140625,102,13,1,1980-01-06T03:30:30
315966631,302900,1830395,1830.395,-24.6700000762939,19903,11836.8642578125,114,13,1,1980-01-06T03:30:31
315966632,302900,1831395,1831.395,-24.7199993133545,19871,11847.1064453125,124,13,1,1980-01-06T03:30:32
315966633,302900,1832395,1832.395,-24.6900005340576,19851,11853.515625,134,13,1,1980-01-06T03:30:33
315966634,302900,1833395,1833.395,-24.6900005340576,19824,11862.1787109375,147,13,1,1980-01-06T03:30:34
315966635,302900,1834395,1834.395,-24.6499996185303,19798,11870.5322265625,157,13,1,1980-01-06T03:30:35
315966636,302900,1835395,1835.395,-24.6800003051758,19767,11880.5068359375,167,13,1,1980-01-06T03:30:36
315966637,302900,1836395,1836.395,-24.6800003051758,19751,11885.6630859375,179,13,1,1980-01-06T03:30:37
315966638,302900,1837395,1837.395,-24.7199993133545,19735,11890.8203125,189,13,1,1980-01-06T03:30:38
315966639,302900,1838395,1838.395,-24.7800006866455,19717,11896.6298828125,200,13,1,1980-01-06T03:30:39
315966640,302900,1839395,1839.395,-24.7700004577637,19699,11902.4423828125,212,13,1,1980-01-06T03:30:40
315966641,302900,1840395,1840.395,-24.7900009155273,19677,11909.5546875,222,13,1,1980-01-06T03:30:41
315966642,302900,1841395,1841.395,-24.7700004577637,19644,11920.2392578125,232,13,1,1980-01-06T03:30:42
315966643,302900,1842395,1842.395,-24.7700004577637,19613,11930.2919921875,244,13,1,1980-01-06T03:30:43
315966644,302900,1843395,1843.395,-24.7399997711182,19590,11937.7626953125,255,13,1,1980-01-06T03:30:44
315966645,302900,1844395,1844.395,-24.7299995422363,19565,11945.8916015625,9,13,1,1980-01-06T03:30:45
315966646,302900,1845395,1845.395,-24.6800003051758,19542,11953.37890625,21,13,1,1980-01-06T03:30:46
315966647,302900,1846395,1846.395,-24.7000007629395,19509,11964.13671875,31,13,1,1980-01-06T03:30:47
315966648,302900,1847395,1847.395,-24.7700004577637,19464,11978.8359375,41,13,1,1980-01-06T03:30:48
315966649,302900,1848395,1848.395,-24.7299995422363,19444,11985.380859375,54,13,1,1980-01-06T03:30:49
315966650,302900,1849395,1849.395,-24.6599998474121,19428,11990.6201171875,64,13,1,1980-01-06T03:30:50
315966651,302900,1850395,1850.395,-24.6900005340576,19399,12000.1279296875,74,13,1,1980-01-06T03:30:51
315966652,302900,1851395,1851.395,-24.6299991607666,19384,12005.0537109375,86,13,1,1980-01-06T03:30:52
315966653,302900,1852395,1852.395,-24.6700000762939,19361,12012.611328125,96,13,1,1980-01-06T03:30:53
315966654,302900,1853395,1853.395,-24.7299995422363,19340,12019.5185546875,107,13,1,1980-01-06T03:30:54
315966655,302900,1854395,1854.395,-24.75,19307,12030.3896484375,119,13,1,1980-01-06T03:30:55
315966656,302900,1855395,1855.395,-24.7600002288818,19269,12042.9326171875,129,13,1,1980-01-06T03:30:56
315966657,302900,1856395,1856.395,-24.7000007629395,19246,12050.5341796875,139,13,1,1980-01-06T03:30:57
315966658,302900,1857395,1857.395,-24.75,19207,12063.447265625,151,13,1,1980-01-06T03:30:58
315966659,302900,1858395,1858.395,-24.7299995422363,19189,12069.4150390625,162,13,1,1980-01-06T03:30:59
315966660,302900,1859395,1859.395,-24.75,19161,12078.7109375,172,13,1,1980-01-06T03:31:00
315966661,302900,1860395,1860.395,-24.7600002288818,19126,12090.3486328125,184,13,1,1980-01-06T03:31:01
315966662,302900,1861395,1861.395,-24.7700004577637,19083,12104.677734375,194,13,1,1980-01-06T03:31:02
315966663,302900,1862395,1862.395,-24.7800006866455,19065,12110.68359375,204,13,1,1980-01-06T03:31:03
315966664,302900,1863395,1863.395,-24.7999992370605,19060,12112.3544921875,217,13,1,1980-01-06T03:31:04
315966665,302900,1864395,1864.395,-24.7999992370605,19037,12120.0400390625,227,13,1,1980-01-06T03:31:05
315966666,302900,1865395,1865.395,-24.8099994659424,19013,12128.0712890625,237,13,1,1980-01-06T03:31:06
315966667,302900,1866395,1866.395,-24.8600006103516,18977,12140.134765625,249,13,1,1980-01-06T03:31:07
315966668,302900,1867395,1867.395,-24.8299999237061,18967,12143.4921875,3,13,1,1980-01-06T03:31:08
315966669,302900,1868395,1868.395,-24.8700008392334,18939,12152.896484375,14,13,1,1980-01-06T03:31:09
315966670,302900,1869395,1869.395,-24.9599990844727,18908,12163.3251953125,26,13,1,1980-01-06T03:31:10
315966671,302900,1870395,1870.395,-24.9099998474121,18892,12168.7138671875,36,13,1,1980-01-06T03:31:11
315966672,302900,1871395,1871.395,-24.9400005340576,18856,12180.85546875,46,13,1,1980-01-06T03:31:12
315966673,302900,1872395,1872.395,-24.9300003051758,18821,12192.68359375,58,13,1,1980-01-06T03:31:13
315966674,302900,1873395,1873.395,-24.9300003051758,18783,12205.5498046875,69,13,1,1980-01-06T03:31:14
315966675,302900,1874395,1874.395,-24.9099998474121,18751,12216.4052734375,79,13,1,1980-01-06T03:31:15
315966676,302900,1875395,1875.395,-24.9099998474121,18719,12227.27734375,91,13,1,1980-01-06T03:31:16
315966677,302900,1876395,1876.395,-24.9400005340576,18705,12232.0400390625,101,13,1,1980-01-06T03:31:17
315966678,302900,1877395,1877.395,-24.9200000762939,18692,12236.466796875,111,13,1,1980-01-06T03:31:18
315966679,302900,1878395,1878.395,-24.9099998474121,18675,12242.2587890625,124,13,1,1980-01-06T03:31:19
315966680,302900,1879395,1879.395,-24.9500007629395,18652,12250.1025390625,134,13,1,1980-01-06T03:31:20
315966681,302900,1880395,1880.395,-24.9400005340576,18630,12257.6171875,144,13,1,1980-01-06T03:31:21
315966682,302900,1881395,1881.395,-24.9200000762939,18612,12263.771484375,156,13,1,1980-01-06T03:31:22
315966683,302900,1882395,1882.395,-24.8600006103516,18597,12268.9033203125,166,13,1,1980-01-06T03:31:23
315966684,302900,1883395,1883.395,-24.8400001525879,18575,12276.439453125,177,13,1,1980-01-06T03:31:24
315966685,302900,1884395,1884.395,-24.8500003814697,18548,12285.7001953125,189,13,1,1980-01-06T03:31:25
315966686,302900,1885395,1885.395,-24.8999996185303,18512,12298.0673828125,199,13,1,1980-01-06T03:31:26
315966687,302900,1886395,1886.395,-24.8700008392334,18492,12304.9501953125,209,13,1,1980-01-06T03:31:27
315966688,302900,1887395,1887.395,-24.8999996185303,18448,12320.1142578125,221,13,1,1980-01-06T03:31:28
315966689,302900,1888395,1888.395,-24.8999996185303,18417,12330.8212890625,232,13,1,1980-01-06T03:31:29
315966690,302900,1889395,1889.395,-24.8799991607666,18393,12339.123046875,242,13,1,1980-01-06T03:31:30
315966691,302900,1890395,1890.395,-24.8799991607666,18358,12351.2490234375,254,13,1,1980-01-06T03:31:31
315966692,302900,1891395,1891.395,-24.8700008392334,18324,12363.0517578125,8,13,1,1980-01-06T03:31:32
315966693,302900,1892395,1892.395,-24.9200000762939,18283,12377.3115234375,18,13,1,1980-01-06T03:31:33
315966694,302900,1893395,1893.395,-24.8999996185303,18251,12388.4638671875,31,13,1,1980-01-06T03:31:34
315966695,302900,1894395,1894.395,-24.9400005340576,18207,12403.83203125,41,13,1,1980-01-06T03:31:35
315966696,302900,1895395,1895.395,-24.9200000762939,18195,12408.0283203125,51,13,1,1980-01-06T03:31:36
315966697,302900,1896395,1896.395,-24.8999996185303,18179,12413.6298828125,63,13,1,1980-01-06T03:31:37
315966698,302900,1897395,1897.395,-24.9200000762939,18160,12420.2861328125,73,13,1,1980-01-06T03:31:38
315966699,302900,1898395,1898.395,-25.0200004577637,18125,12432.568359375,84,13,1,1980-01-06T03:31:39
315966700,302900,1899395,1899.395,-25.0799999237061,18097,12442.4111328125,96,13,1,1980-01-06T03:31:40
315966701,302900,1900395,1900.395,-25.1000003814697,18077,12449.4501953125,106,13,1,1980-01-06T03:31:41
315966702,302900,1901395,1901.395,-25.1399993896484,18041,12462.142578125,116,13,1,1980-01-06T03:31:42
315966703,302900,1902395,1902.395,-25.0799999237061,18021,12469.203125,128,13,1,1980-01-06T03:31:43
315966704,302900,1903395,1903.395,-25.0599994659424,17996,12478.04296875,139,13,1,1980-01-06T03:31:44
315966705,302900,1904395,1904.395,-25.1000003814697,17960,12490.7900390625,149,13,1,1980-01-06T03:31:45
315966706,302900,1905395,1905.395,-25.1399993896484,17928,12502.14453125,161,13,1,1980-01-06T03:31:46
315966707,302900,1906395,1906.395,-25.1499996185303,17904,12510.6728515625,171,13,1,1980-01-06T03:31:47
315966708,302900,1907395,1907.395,-25.1000003814697,17882,12518.5009765625,181,13,1,1980-01-06T03:31:48
315966709,302900,1908395,1908.395,-25.1000003814697,17862,12525.626953125,194,13,1,1980-01-06T03:31:49
315966710,302900,1909395,1909.395,-25.0699996948242,17847,12530.974609375,204,13,1,1980-01-06T03:31:50
315966711,302900,1910395,1910.395,-25.0599994659424,17826,12538.470703125,214,13,1,1980-01-06T03:31:51
315966712,302900,1911395,1911.395,-25.1499996185303,17799,12548.12109375,226,13,1,1980-01-06T03:31:52
315966713,302900,1912395,1912.395,-25.0900001525879,17798,12548.478515625,236,13,1,1980-01-06T03:31:53
315966714,302900,1913395,1913.395,-25.1200008392334,17778,12555.6376953125,247,13,1,1980-01-06T03:31:54
315966715,302900,1914395,1914.395,-25.1100006103516,17762,12561.369140625,3,13,1,1980-01-06T03:31:55
315966716,302900,1915395,1915.395,-25.0799999237061,17751,12565.314453125,13,13,1,1980-01-06T03:31:56
315966717,302900,1916395,1916.395,-25.0599994659424,17731,12572.4912109375,23,13,1,1980-01-06T03:31:57
315966718,302900,1917395,1917.395,-25.0900001525879,17703,12582.5537109375,35,13,1,1980-01-06T03:31:58
315966719,302900,1918395,1918.395,-25.1299991607666,17678,12591.55078125,46,13,1,1980-01-06T03:31:59
315966720,302900,1919395,1919.395,-25.1399993896484,17657,12599.1181640625,56,13,1,1980-01-06T03:32:00
315966721,302900,1920395,1920.395,-25.2000007629395,17623,12611.390625,68,13,1,1980-01-06T03:32:01
315966722,302900,1921395,1921.395,-25.1499996185303,17613,12615.0048828125,78,13,1,1980-01-06T03:32:02
315966723,302900,1922395,1922.395,-25.1900005340576,17592,12622.599609375,88,13,1,1980-01-06T03:32:03
315966724,302900,1923395,1923.395,-25.2099990844727,17570,12630.5654296875,101,13,1,1980-01-06T03:32:04
315966725,302900,1924395,1924.395,-25.2900009155273,17535,12643.2626953125,111,13,1,1980-01-06T03:32:05
315966726,302900,1925395,1925.395,-25.2700004577637,17521,12648.34765625,121,13,1,1980-01-06T03:32:06
315966727,302900,1926395,1926.395,-25.2800006866455,17511,12651.9833984375,133,13,1,1980-01-06T03:32:07
315966728,302900,1927395,1927.395,-25.3400001525879,17489,12659.9853515625,143,13,1,1980-01-06T03:32:08
315966729,302900,1928395,1928.395,-25.2900009155273,17478,12663.9931640625,154,13,1,1980-01-06T03:32:09
315966730,302900,1929395,1929.395,-25.2999992370605,17457,12671.6474609375,166,13,1,1980-01-06T03:32:10
315966731,302900,1930395,1930.395,-25.2999992370605,17438,12678.580078125,176,13,1,1980-01-06T03:32:11
315966732,302900,1931395,1931.395,-25.3299999237061,17415,12686.984375,186,13,1,1980-01-06T03:32:12
315966733,302900,1932395,1932.395,-25.2999992370605,17397,12693.568359375,198,13,1,1980-01-06T03:32:13
315966734,302900,1933395,1933.395,-25.2600002288818,17386,12697.595703125,209,13,1,1980-01-06T03:32:14
315966735,302900,1934395,1934.395,-25.2399997711182,17365,12705.291015625,219,13,1,1980-01-06T03:32:15
315966736,302900,1935395,1935.395,-25.2299995422363,17343,12713.3623046875,231,13,1,1980-01-06T03:32:16
315966737,302900,1936395,1936.395,-25.2299995422363,17325,12719.9716796875,241,13,1,1980-01-06T03:32:17
315966738,302900,1937395,1937.395,-25.2600002288818,17301,12728.7998046875,251,13,1,1980-01-06T03:32:18
315966739,302900,1938395,1938.395,-25.2900009155273,17274,12738.744140625,8,13,1,1980-01-06T03:32:19
315966740,302900,1939395,1939.395,-25.3099994659424,17245,12749.44140625,18,13,1,1980-01-06T03:32:20
315966741,302900,1940395,1940.395,-25.2600002288818,17238,12752.02734375,28,13,1,1980-01-06T03:32:21
315966742,302900,1941395,1941.395,-25.2800006866455,17209,12762.748046875,40,13,1,1980-01-06T03:32:22
315966743,302900,1942395,1942.395,-25.2600002288818,17199,12766.44921875,50,13,1,1980-01-06T03:32:23
315966744,302900,1943395,1943.395,-25.25,17181,12773.1162109375,61,13,1,1980-01-06T03:32:24
315966745,302900,1944395,1944.395,-25.2800006866455,17163,12779.7890625,73,13,1,1980-01-06T03:32:25
315966746,302900,1945395,1945.395,-25.3199996948242,17136,12789.8125,83,13,1,1980-01-06T03:32:26
315966747,302900,1946395,1946.395,-25.3099994659424,17116,12797.25,93,13,1,1980-01-06T03:32:27
315966748,302900,1947395,1947.395,-25.25,17108,12800.2255859375,105,13,1,1980-01-06T03:32:28
315966749,302900,1948395,1948.395,-25.25,17079,12811.0283203125,116,13,1,1980-01-06T03:32:29
315966750,302900,1949395,1949.395,-25.2000007629395,17072,12813.6396484375,126,13,1,1980-01-06T03:32:30
315966751,302900,1950395,1950.395,-25.2000007629395,17050,12821.849609375,138,13,1,1980-01-06T03:32:31
315966752,302900,1951395,1951.395,-25.2600002288818,17023,12831.9404296875,148,13,1,1980-01-06T03:32:32
315966753,302900,1952395,1952.395,-25.2999992370605,16998,12841.2978515625,158,13,1,1980-01-06T03:32:33
315966754,302900,1953395,1953.395,-25.3400001525879,16978,12848.7939453125,171,13,1,1980-01-06T03:32:34
315966755,302900,1954395,1954.395,-25.3299999237061,16970,12851.7958984375,181,13,1,1980-01-06T03:32:35
315966756,302900,1955395,1955.395,-25.3099994659424,16951,12858.927734375,191,13,1,1980-01-06T03:32:36
315966757,302900,1956395,1956.395,-25.3400001525879,16932,12866.0703125,203,13,1,1980-01-06T03:32:37
315966758,302900,1957395,1957.395,-25.3600006103516,16899,12878.4912109375,213,13,1,1980-01-06T03:32:38
315966759,302900,1958395,1958.395,-25.3199996948242,16883,12884.5234375,224,13,1,1980-01-06T03:32:39
315966760,302900,1959395,1959.395,-25.3299999237061,16861,12892.826171875,236,13,1,1980-01-06T03:32:40
315966761,302900,1960395,1960.395,-25.3099994659424,16840,12900.7607421875,246,13,1,1980-01-06T03:32:41
315966762,302900,1961395,1961.395,-25.2700004577637,16825,12906.435546875,0,13,1,1980-01-06T03:32:42
315966763,302900,1962395,1962.395,-25.2700004577637,16805,12914.009765625,12,13,1,1980-01-06T03:32:43
315966764,302900,1963395,1963.395,-25.2600002288818,16786,12921.2109375,23,13,1,1980-01-06T03:32:44
315966765,302900,1964395,1964.395,-25.3099994659424,16763,12929.94140625,33,13,1,1980-01-06T03:32:45
315966766,302900,1965395,1965.395,-25.3299999237061,16742,12937.923828125,45,13,1,1980-01-06T03:32:46
315966767,302900,1966395,1966.395,-25.2900009155273,16727,12943.6318359375,55,13,1,1980-01-06T03:32:47
315966768,302900,1967395,1967.395,-25.3099994659424,16704,12952.3935546875,65,13,1,1980-01-06T03:32:48
315966769,302900,1968395,1968.395,-25.2700004577637,16696,12955.4443359375,78,13,1,1980-01-06T03:32:49
315966770,302900,1969395,1969.395,-25.2700004577637,16678,12962.3115234375,88,13,1,1980-01-06T03:32:50
315966771,302900,1970395,1970.395,-25.2600002288818,16657,12970.3330078125,98,13,1,1980-01-06T03:32:51
315966772,302900,1971395,1971.395,-25.2800006866455,16628,12981.4296875,110,13,1,1980-01-06T03:32:52
315966773,302900,1972395,1972.395,-25.2600002288818,16605,12990.2431640625,120,13,1,1980-01-06T03:32:53
315966774,302900,1973395,1973.395,-25.2399997711182,16599,12992.544921875,131,13,1,1980-01-06T03:32:54
315966775,302900,1974395,1974.395,-25.2900009155273,16570,13003.6806640625,143,13,1,1980-01-06T03:32:55
315966776,302900,1975395,1975.395,-25.3099994659424,16543,13014.064453125,153,13,1,1980-01-06T03:32:56
315966777,302900,1976395,1976.395,-25.3899993896484,16506,13028.3212890625,163,13,1,1980-01-06T03:32:57
315966778,302900,1977395,1977.395,-25.3299999237061,16490,13034.498046875,175,13,1,1980-01-06T03:32:58
315966779,302900,1978395,1978.395,-25.3700008392334,16457,13047.2529296875,186,13,1,1980-01-06T03:32:59
315966780,302900,1979395,1979.395,-25.3600006103516,16436,13055.384765625,196,13,1,1980-01-06T03:33:00
315966781,302900,1980395,1980.395,-25.3299999237061,16423,13060.4208984375,208,13,1,1980-01-06T03:33:01
315966782,302900,1981395,1981.395,-25.3500003814697,16398,13070.12109375,218,13,1,1980-01-06T03:33:02
315966783,302900,1982395,1982.395,-25.3400001525879,16374,13079.4482421875,228,13,1,1980-01-06T03:33:03
315966784,302900,1983395,1983.395,-25.3700008392334,16344,13091.126953125,241,13,1,1980-01-06T03:33:04
315966785,302900,1984395,1984.395,-25.3199996948242,16334,13095.025390625,251,13,1,1980-01-06T03:33:05
315966786,302900,1985395,1985.395,-25.3500003814697,16310,13104.3876953125,5,13,1,1980-01-06T03:33:06
315966787,302900,1986395,1986.395,-25.3799991607666,16286,13113.7646484375,17,13,1,1980-01-06T03:33:07
315966788,302900,1987395,1987.395,-25.3700008392334,16272,13119.240234375,27,13,1,1980-01-06T03:33:08
315966789,302900,1988395,1988.395,-25.3799991607666,16256,13125.505859375,38,13,1,1980-01-06T03:33:09
315966790,302900,1989395,1989.395,-25.4200000762939,16224,13138.052734375,50,13,1,1980-01-06T03:33:10
315966791,302900,1990395,1990.395,-25.3999996185303,16209,13143.943359375,60,13,1,1980-01-06T03:33:11
315966792,302900,1991395,1991.395,-25.3600006103516,16192,13150.6240234375,70,13,1,1980-01-06T03:33:12
315966793,302900,1992395,1992.395,-25.3899993896484,16165,13161.251953125,82,13,1,1980-01-06T03:33:13
315966794,302900,1993395,1993.395,-25.3600006103516,16141,13170.712890625,93,13,1,1980-01-06T03:33:14
315966795,302900,1994395,1994.395,-25.3899993896484,16114,13181.3740234375,103,13,1,1980-01-06T03:33:15
315966796,302900,1995395,1995.395,-25.4099998474121,16085,13192.845703125,115,13,1,1980-01-06T03:33:16
315966797,302900,1996395,1996.395,-25.4300003051758,16045,13208.7001953125,125,13,1,1980-01-06T03:33:17
315966798,302900,1997395,1997.395,-25.4200000762939,16014,13221.015625,135,13,1,1980-01-06T03:33:18
315966799,433600,1998395,1998.395,-25.3600006103516,15993,13229.37109375,148,13,1,1980-01-06T03:33:19
315966800,433600,1999395,1999.395,-25.3999996185303,15958,13243.32421875,158,13,1,1980-01-06T03:33:20
315966801,433600,2000395,2000.395,-25.4300003051758,15938,13251.3095703125,168,13,1,1980-01-06T03:33:21
315966802,433600,2001395,2001.395,-25.4300003051758,15917,13259.705078125,180,13,1,1980-01-06T03:33:22
315966803,433600,2002395,2002.395,-25.4200000762939,15901,13266.111328125,190,13,1,1980-01-06T03:33:23
315966804,433600,2003395,2003.395,-25.4699993133545,15881,13274.1259765625,201,13,1,1980-01-06T03:33:24
315966805,433600,2004395,2004.395,-25.5,15861,13282.150390625,213,13,1,1980-01-06T03:33:25
315966806,433600,2005395,2005.395,-25.5,15847,13287.7734375,223,13,1,1980-01-06T03:33:26
315966807,433600,2006395,2006.395,-25.5200004577637,15838,13291.390625,233,13,1,1980-01-06T03:33:27
315966808,433600,2007395,2007.395,-25.4699993133545,15819,13299.03515625,245,13,1,1980-01-06T03:33:28
315966809,433600,2008395,2008.395,-25.5200004577637,15788,13311.5263671875,0,13,1,1980-01-06T03:33:29
315966810,433600,2009395,2009.395,-25.5100002288818,15773,13317.580078125,10,13,1,1980-01-06T03:33:30
315966811,433600,2010395,2010.395,-25.4699993133545,15755,13324.8525390625,22,13,1,1980-01-06T03:33:31
315966812,433600,2011395,2011.395,-25.4699993133545,15723,13337.7998046875,32,13,1,1980-01-06T03:33:32
315966813,333500,2012395,2012.395,-25.4200000762939,15716,13340.634765625,42,13,1,1980-01-06T03:33:33
315966814,433800,2013395,2013.395,-25.4300003051758,15703,13345.90625,55,13,1,1980-01-06T03:33:34
315966815,433800,2014395,2014.395,-25.4799995422363,15686,13352.8037109375,65,13,1,1980-01-06T03:33:35
315966816,433800,2015395,2015.395,-25.5400009155273,15659,13363.775390625,75,13,1,1980-01-06T03:33:36
315966817,433800,2016395,2016.395,-25.5400009155273,15643,13370.283203125,87,13,1,1980-01-06T03:33:37
315966818,433800,2017395,2017.395,-25.5100002288818,15631,13375.1728515625,97,13,1,1980-01-06T03:33:38
315966819,433800,2018395,2018.395,-25.5499992370605,15599,13388.22265625,108,13,1,1980-01-06T03:33:39
315966820,433800,2019395,2019.395,-25.5100002288818,15590,13391.8974609375,120,13,1,1980-01-06T03:33:40
315966821,433800,2020395,2020.395,-25.5100002288818,15561,13403.755859375,130,13,1,1980-01-06T03:33:41
315966822,433800,2021395,2021.395,-25.5400009155273,15525,13418.5048828125,140,13,1,1980-01-06T03:33:42
315966823,433800,2022395,2022.395,-25.5200004577637,15512,13423.8408203125,152,13,1,1980-01-06T03:33:43
315966824,433800,2023395,2023.395,-25.5200004577637,15481,13436.5810546875,163,13,1,1980-01-06T03:33:44
315966825,433800,2024395,2024.395,-25.5200004577637,15462,13444.4013671875,173,13,1,1980-01-06T03:33:45
315966826,433800,2025395,2025.395,-25.4699993133545,15450,13449.3447265625,185,13,1,1980-01-06T03:33:46
315966827,433800,2026395,2026.395,-25.4699993133545,15432,13456.76953125,195,13,1,1980-01-06T03:33:47
315966828,433800,2027395,2027.395,-25.5300006866455,15406,13467.5078125,205,13,1,1980-01-06T03:33:48
315966829,433800,2028395,2028.395,-25.5400009155273,15392,13473.298828125,218,13,1,1980-01-06T03:33:49
315966830,433800,2029395,2029.395,-25.4899997711182,15385,13476.1953125,228,13,1,1980-01-06T03:33:50
315966831,433800,2030395,2030.395,-25.5200004577637,15358,13487.3818359375,238,13,1,1980-01-06T03:33:51
315966832,433800,2031395,2031.395,-25.5200004577637,15355,13488.625,250,13,1,1980-01-06T03:33:52
315966833,433800,2032395,2032.395,-25.5599994659424,15339,13495.265625,4,13,1,1980-01-06T03:33:53
315966834,433800,2033395,2033.395,-25.5900001525879,15319,13503.57421875,15,13,1,1980-01-06T03:33:54
315966835,433800,2034395,2034.395,-25.6499996185303,15292,13514.8095703125,27,13,1,1980-01-06T03:33:55
315966836,433800,2035395,2035.395,-25.6200008392334,15279,13520.2236328125,37,13,1,1980-01-06T03:33:56
315966837,433800,2036395,2036.395,-25.5699996948242,15270,13523.978515625,47,13,1,1980-01-06T03:33:57
315966838,433800,2037395,2037.395,-25.5900001525879,15250,13532.3251953125,59,13,1,1980-01-06T03:33:58
315966839,433800,2038395,2038.395,-25.5499992370605,15234,13539.009765625,70,13,1,1980-01-06T03:33:59
315966840,433800,2039395,2039.395,-25.5499992370605,15214,13547.376953125,80,13,1,1980-01-06T03:34:00
315966841,433800,2040395,2040.395,-25.5599994659424,15194,13555.7548828125,92,13,1,1980-01-06T03:34:01
315966842,433800,2041395,2041.395,-25.6299991607666,15160,13570.0205078125,102,13,1,1980-01-06T03:34:02
315966843,433800,2042395,2042.395,-25.6800003051758,15137,13579.6904296875,112,13,1,1980-01-06T03:34:03
315966844,433800,2043395,2043.395,-25.6599998474121,15128,13583.4794921875,125,13,1,1980-01-06T03:34:04
315966845,433800,2044395,2044.395,-25.6900005340576,15106,13592.748046875,135,13,1,1980-01-06T03:34:05
315966846,433800,2045395,2045.395,-25.7199993133545,15080,13603.7197265625,145,13,1,1980-01-06T03:34:06
315966847,433800,2046395,2046.395,-25.7700004577637,15045,13618.517578125,157,13,1,1980-01-06T03:34:07
315966848,433800,2047395,2047.395,-25.7900009155273,15019,13629.5322265625,167,13,1,1980-01-06T03:34:08
315966849,433800,2048395,2048.395,-25.7900009155273,15001,13637.1708984375,178,13,1,1980-01-06T03:34:09
315966850,433800,2049395,2049.395,-25.7800006866455,14982,13645.2431640625,190,13,1,1980-01-06T03:34:10
315966851,433800,2050395,2050.395,-25.7099990844727,14972,13649.494140625,200,13,1,1980-01-06T03:34:11
315966852,433800,2051395,2051.395,-25.7299995422363,14955,13656.7314453125,210,13,1,1980-01-06T03:34:12
315966853,433800,2052395,2052.395,-25.7600002288818,14937,13664.4013671875,222,13,1,1980-01-06T03:34:13
315966854,433800,2053395,2053.395,-25.8199996948242,14907,13677.2060546875,233,13,1,1980-01-06T03:34:14
315966855,433800,2054395,2054.395,-25.8099994659424,14894,13682.7626953125,243,13,1,1980-01-06T03:34:15
315966856,433800,2055395,2055.395,-25.7800006866455,14884,13687.0400390625,255,13,1,1980-01-06T03:34:16
315966857,433800,2056395,2056.395,-25.7999992370605,14861,13696.8896484375,9,13,1,1980-01-06T03:34:17
315966858,433800,2057395,2057.395,-25.7399997711182,14848,13702.462890625,19,13,1,1980-01-06T03:34:18
315966859,433800,2058395,2058.395,-25.7199993133545,14821,13714.0556640625,32,13,1,1980-01-06T03:34:19
315966860,433800,2059395,2059.395,-25.7299995422363,14808,13719.6435546875,42,13,1,1980-01-06T03:34:20
315966861,433800,2060395,2060.395,-25.7399997711182,14777,13732.9921875,52,13,1,1980-01-06T03:34:21
315966862,433800,2061395,2061.395,-25.75,14759,13740.75390625,64,13,1,1980-01-06T03:34:22
315966863,433800,2062395,2062.395,-25.7099990844727,14748,13745.50390625,74,13,1,1980-01-06T03:34:23
315966864,433800,2063395,2063.395,-25.7099990844727,14730,13753.2822265625,85,13,1,1980-01-06T03:34:24
315966865,433800,2064395,2064.395,-25.7199993133545,14711,13761.501953125,97,13,1,1980-01-06T03:34:25
315966866,433800,2065395,2065.395,-25.7700004577637,14686,13772.3349609375,107,13,1,1980-01-06T03:34:26
315966867,433800,2066395,2066.395,-25.7399997711182,14675,13777.107421875,117,13,1,1980-01-06T03:34:27
315966868,433800,2067395,2067.395,-25.7700004577637,14646,13789.705078125,129,13,1,1980-01-06T03:34:28
315966869,433800,2068395,2068.395,-25.7600002288818,14628,13797.5390625,140,13,1,1980-01-06T03:34:29
315966870,433800,2069395,2069.395,-25.7000007629395,14626,13798.4091796875,150,13,1,1980-01-06T03:34:30
315966871,433800,2070395,2070.395,-25.6800003051758,14612,13804.509765625,162,13,1,1980-01-06T03:34:31
315966872,433800,2071395,2071.395,-25.6700000762939,14595,13811.923828125,172,13,1,1980-01-06T03:34:32
